Demand Balances by Primary Good
scenario,region,input,sector,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Central America and Caribbean,FiberCrop,FeedCrops,0.0183744,0.0031381,0.001533,0.00168126,0.00191139,0.00225942,0.00261499,0.00368439,0.00427758,0.00479345,0.00513136,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Central America and Caribbean,FiberCrop,FoodDemand_Crops,0.0402728,0.003726,0.00113825,0.00121232,0.00128244,0.00135008,0.00141211,0.00145468,0.00148952,0.0015168,0.00153615,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Central America and Caribbean,FiberCrop,NonFoodDemand_Crops,0.250438,0.0892214,0.0977147,0.103268,0.108336,0.112893,0.116894,0.120281,0.123021,0.125131,0.126583,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Central America and Caribbean,FodderGrass,Pasture_FodderGrass,0.0177,0.01885,0.02,0.0224696,0.0253031,0.0286955,0.031729,0.0304821,0.0306231,0.0300906,0.0290884,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Central America and Caribbean,FodderHerb,FodderHerb_Residue,8.08501,6.01141,6.73366,7.86351,9.03507,10.4429,11.741,13.8009,14.2711,14.179,13.73,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Central America and Caribbean,Forest,NonFoodDemand_Forest,0.0436243,0.0496974,0.0506216,0.0534987,0.0561241,0.0584846,0.0605574,0.0623123,0.0637317,0.0648248,0.0655768,0.0,0.0,0.0,billion m3,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Central America and Caribbean,MiscCrop,FeedCrops,0.20519,0.984412,0.54262,0.603435,0.696342,0.824568,0.948125,1.19414,1.25902,1.27531,1.24941,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Central America and Caribbean,MiscCrop,FoodDemand_Crops,8.33953,13.5126,13.8657,14.768,15.6222,16.4461,17.2017,17.7204,18.1448,18.4771,18.7129,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Central America and Caribbean,MiscCrop,NonFoodDemand_Crops,2.61146,4.11019,3.69511,3.90513,4.09677,4.26907,4.42038,4.54847,4.65208,4.73187,4.78676,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Central America and Caribbean,OilCrop,FeedCrops,0.324232,1.02764,1.11887,1.27961,1.47768,1.72525,1.96487,2.55161,2.81612,3.00629,3.10305,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Central America and Caribbean,OilCrop,FoodDemand_Crops,0.371376,0.625058,0.632118,0.673254,0.712193,0.749756,0.784203,0.807848,0.827196,0.842346,0.853094,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Central America and Caribbean,OilCrop,NonFoodDemand_Crops,0.61616,1.11046,0.798585,0.843973,0.885391,0.922629,0.955329,0.983013,1.0054,1.02265,1.03451,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Central America and Caribbean,OilCrop,regional biomassOil,0.0,0.0,0.0,0.353502,0.485873,0.602427,0.673328,0.979275,0.921679,0.827108,0.738369,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Central America and Caribbean,OtherGrain,FeedCrops,0.161573,0.156536,0.129067,0.145189,0.165585,0.196759,0.229148,0.32516,0.380506,0.424472,0.449391,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Central America and Caribbean,OtherGrain,FoodDemand_Crops,0.275119,0.28123,0.316274,0.336856,0.356339,0.375133,0.392368,0.404199,0.413879,0.421459,0.426837,0.0,0.0,0.0,Mt,
